time,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
0.29241,ApproachEntry,Double,532.5364,503.186,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.92,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_104741_713.csv,47.05882352941178,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,8.881784197001252e-13,3.011547685600196e-12,496851.6619744298,5.189070459296527e-14,1.7594587737660833e-13
0.31531,ApproachEntry,Double,532.5364,503.186,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.92,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_104741_713.csv,43.6681222707424,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,0.0,23639.26682655612,924260.4309962562,0.0,836.7156591579961
0.34137,ApproachEntry,Double,532.5364,503.186,58.09399,529.4135,529.4135,0.0,532.5364,58.09399,51.09399,0.0,0.0,0.92,1.0,6,6,1,0.9194,0.89559,0.11169,1.27235,0.85378,0.29522,0.82,0.7,0.06,0.9,0.56,0.06,0.0,-18.0,26.0,0.0,-14.0,0.0,double_rcm_log_20260616_104741_713.csv,38.3729854182655,Unknown,Task3_Insertion,0.0,58.094124804461345,136.8838332447037,156.57803130534026,80.170857067262,524.7214764615605,529.4144494628003,1317.086629247276,44565.08437008059,299305.31825203355,46.61849351100903,1716.094905806573
0.39056,ApproachEntry,Double,495.1351,202.281,51.62917,474.6489,474.6489,0.0,495.1351,51.62917,44.62917,0.0,0.0,0.0,1.0,6,6,1,0.83398,0.83016,0.21421,1.17367,0.73828,0.4044,0.82,0.7,0.06,0.9,0.56,0.06,-6.24195,-24.72,32.72,-6.59417,-20.72,6.72,double_rcm_log_20260616_104741_713.csv,20.32933523073795,Unknown,Task3_Insertion,0.0,51.62817585884961,126.41601108241186,140.42919790605282,73.30595487142224,474.26672820097923,474.64764541710304,3005.6442957477016,28459.13304540829,888485.0593883048,124.73997193367026,626.1300558233693
0.41655,ApproachEntry,Double,479.8565,199.8562,47.79231,446.8407,446.8407,0.0,479.8565,47.79231,40.79231,0.0,0.0,0.0,1.0,6,6,1,0.80411,0.7983,0.23328,1.13808,0.67963,0.41871,0.82,0.7,0.06,0.9,0.56,0.06,-7.75476,-28.08,36.07998,-9.95418,-24.08,10.08,double_rcm_log_20260616_104741_713.csv,38.476337052712644,Unknown,Task3_Insertion,0.0,47.79239376621661,119.43677208421116,130.6346651605381,68.54749701693011,446.61296913374724,446.8403377046437,2507.5814333871544,40581.136984455545,272850.15139595035,119.02478494920673,664.7949410242112
0.44245,ApproachEntry,Double,460.7079,185.464,43.5289,410.8919,410.8919,0.0,460.7079,43.5289,36.5289,0.0,0.0,0.0,1.0,6,6,1,0.78719,0.76734,0.22966,1.11638,0.62143,0.40386,0.82,0.7,0.06,0.9,0.56,0.06,-8.00074,-31.44,39.43997,-13.31418,-27.44,13.44,double_rcm_log_20260616_104741_713.csv,38.61003861003856,Unknown,Task3_Insertion,0.0,43.529479378566265,111.05400448072879,119.57823537242969,62.14454262687352,407.32746641794427,410.8937197135045,2436.8607670012343,23959.844509555118,579351.3844783597,115.80667450093661,438.5104272878046
0.46958,ApproachEntry,Double,442.2351,165.7711,39.07745,372.895,372.895,0.0,442.2351,39.07745,32.07745,0.0,0.0,0.0,1.0,6,6,1,0.77555,0.73752,0.21523,1.09853,0.56444,0.37562,0.82,0.7,0.06,0.9,0.56,0.06,-7.62505,-34.79999,42.79995,-16.67418,-30.8,16.8,double_rcm_log_20260616_104741_713.csv,36.85956505713234,Unknown,Task3_Insertion,0.0,39.076798836359956,101.64273873001258,107.85318810772158,54.64601231534749,360.68334262149585,372.89389764382037,2441.697424975447,11360.614490876014,358914.142937382,112.28886720395838,228.52691258669773
0.49724,ApproachEntry,Double,427.4422,145.3889,34.55976,337.138,337.138,0.0,427.4422,34.55976,27.55976,0.0,0.0,0.0,1.0,6,6,1,0.76589,0.70904,0.19464,1.0804,0.50935,0.34027,0.82,0.7,0.06,0.9,0.56,0.06,-6.88504,-38.15998,46.15994,-20.03418,-34.15999,20.16,double_rcm_log_20260616_104741_713.csv,36.15328994938537,Unknown,Task3_Insertion,0.0,34.55839987444953,91.46566106842624,95.78873178112572,46.40876884742985,309.58674138028186,337.1362564305418,2552.3088292634507,7948.013419256797,189201.02964814444,115.44053772667391,182.58131767435955
0.52318,ApproachEntry,Double,418.1954,128.5132,30.05826,307.2209,307.2209,0.0,418.1954,30.05826,23.05826,0.0,0.0,0.0,1.0,6,6,1,0.7565,0.68209,0.17028,1.06003,0.45679,0.30109,0.82,0.7,0.06,0.9,0.56,0.06,-5.91249,-41.51996,49.51992,-23.39418,-37.51998,23.52,double_rcm_log_20260616_104741_713.csv,38.55050115651509,Unknown,Task3_Insertion,0.0,30.058357173877273,80.76476489140856,83.62525935825104,37.84198459609159,256.558811473345,307.2235230251747,2625.361785843162,6559.806806334878,191106.9118644856,118.70640137914336,90.91808416490758
0.54942,ApproachEntry,Double,415.4357,119.5289,25.64318,286.3551,286.3551,0.0,415.4357,25.64318,18.64318,0.0,0.0,0.0,1.0,6,6,1,0.74636,0.65686,0.14368,1.03645,0.4073,0.26016,0.82,0.7,0.06,0.9,0.56,0.06,-4.79047,-44.87995,52.87991,-26.75418,-40.87996,26.88,double_rcm_log_20260616_104741_713.csv,38.10975609756092,Unknown,Task3_Insertion,0.0,25.642829944091996,69.78041602535768,71.56477785713182,29.515102837451504,204.6662794554927,286.35627826188835,2487.801102083641,8089.73858935214,74338.44058609885,113.71159407995836,144.5221390418765
0.57796,ApproachEntry,Double,419.2809,121.7813,21.38915,276.9506,276.9506,0.0,419.2809,21.38915,14.38915,0.0,0.0,0.0,1.0,6,6,1,0.73476,0.63349,0.11604,1.00918,0.36134,0.2191,0.82,0.7,0.06,0.9,0.56,0.06,-3.58492,-48.23993,56.23989,-30.11418,-44.23995,30.24,double_rcm_log_20260616_104741_713.csv,35.03854239663629,Unknown,Task3_Insertion,0.0,21.388901548694587,58.805532012300276,59.84499321447679,22.307046210057614,159.1446170770956,276.9456228215207,2386.8273465743605,7394.818315901079,84775.37819361442,111.51455770249441,14.602026313111672
0.60521,ApproachEntry,Double,429.1474,135.2415,17.3914,279.7642,279.7642,0.0,429.1474,17.3914,10.3914,0.0,0.0,0.0,1.0,6,6,1,0.7212,0.61211,0.08837,0.97806,0.31925,0.17922,0.82,0.7,0.06,0.9,0.56,0.06,-2.35286,-51.59992,59.59988,-33.47417,-47.59993,33.6,double_rcm_log_20260616_104741_713.csv,36.697247706422026,Unknown,Task3_Insertion,0.0,17.391149373561426,48.19511013922004,48.7555272965035,17.624437349415274,129.9355131416528,279.7629970171181,2363.9076348819663,9467.258421396802,273921.29355577385,113.4311386379609,242.62428772224294
0.63275,ApproachEntry,Double,443.9966,156.9562,13.79746,293.5916,293.5916,0.0,443.9966,13.79746,6.79746,0.0,0.0,0.0,1.0,6,6,1,0.70534,0.59283,0.0616,0.94314,0.28131,0.14163,0.82,0.7,0.06,0.9,0.56,0.06,-1.14946,-54.9599,62.95987,-36.83416,-50.95992,36.95998,double_rcm_log_20260616_104741_713.csv,36.3108206245461,Unknown,Task3_Insertion,0.0,13.796857452166936,38.45377561769097,38.734186486044294,16.987494170439312,129.71780180898028,293.5858181179739,1991.812477862573,17227.136708785438,440040.2017754347,98.04929767290852,522.4359336186268
0.67341,ApproachEntry,Double,462.6052,183.5451,10.8625,315.9025,315.9025,0.0,462.6052,10.8625,3.86251,0.0,0.0,0.0,1.0,6,6,1,0.68702,0.57571,0.03643,0.90472,0.24766,0.10709,0.82,0.7,0.06,0.9,0.56,0.06,-0.0201,-58.31989,66.31985,-40.19414,-54.3199,40.31997,double_rcm_log_20260616_104741_713.csv,24.594195769798375,Unknown,Task3_Insertion,0.0,10.862417069049199,30.38685755247721,30.523892832417673,19.97666421131732,158.04428633966958,315.9050840046738,1203.6175602333237,40825.0350189316,396266.4091575449,80.0828247619819,742.8674756142062
0.70777,ApproachEntry,Double,462.4884,193.2046,9.69641,319.607,319.607,0.0,462.4884,9.69641,2.69641,0.0,0.0,0.0,1.0,6,6,1,0.67495,0.57928,0.01857,0.8795,0.24205,0.08516,0.82,0.7,0.06,0.9,0.56,0.06,0.95317,-60.25644,69.67984,-43.55413,-57.67989,43.67995,double_rcm_log_20260616_104741_713.csv,29.103608847497043,Unknown,Task3_Insertion,0.0,9.6977087330015,27.161740065066986,27.259297069583667,22.5476430746804,177.34020993993033,319.6020621022337,1230.87467084331,48549.111569790315,670357.3913701528,94.36336292444211,970.2479170169404
0.73406,ApproachEntry,Double,405.5722,160.399,11.17576,260.2005,260.2005,0.0,405.5722,11.17576,4.17576,0.0,0.0,0.0,1.0,6,6,1,0.67974,0.6333,0.01991,0.89142,0.3023,0.09493,0.82,0.7,0.06,0.9,0.56,0.06,1.37083,-58.36887,73.03983,-46.91411,-61.03988,47.03994,double_rcm_log_20260616_104741_713.csv,38.03727653100033,Unknown,Task3_Insertion,0.0,11.176178145954143,31.253581276167395,31.402818003358362,20.154591963186775,139.74054849558237,260.1980232438364,2218.228966669183,13672.386375772603,1246467.80685275,105.56154634204071,287.12992133974063
0.76159,ApproachEntry,Double,352.8,148.4935,12.7239,206.5493,206.5493,0.0,352.8,12.7239,5.7239,0.0,0.0,0.0,1.0,6,6,1,0.6777,0.68306,0.02108,0.89588,0.35834,0.1045,0.82,0.7,0.06,0.9,0.56,0.06,1.60606,-56.77957,76.39981,-50.2741,-64.39986,50.39993,double_rcm_log_20260616_104741_713.csv,36.32401017072292,Unknown,Task3_Insertion,0.0,12.72329261939946,35.513080072544675,35.733113378674204,18.64275154574386,112.77909519873879,206.55260831081273,1831.2019403271104,18638.782552552802,527422.2910322174,102.279473640455,354.75853038121403
0.78858,ApproachEntry,Double,310.7405,157.9183,13.88454,166.0918,166.0918,0.0,310.7405,13.88454,6.88454,154.1342,0.0,0.0,1.0,6,6,1,0.66912,0.72183,0.0188,0.8911,0.40144,0.10865,0.82,0.7,0.06,0.9,0.56,0.06,1.83667,-55.97693,79.7598,-53.63408,-67.75985,53.75991,double_rcm_log_20260616_104741_713.csv,37.05075954057064,Unknown,Task3_Insertion,154.1342,13.884904336416612,38.694367542304896,38.98016793372104,18.607260148296568,99.1511227369616,166.09426871508845,1407.4194122141148,16309.424332363591,164389.5425067508,98.44273237344147,325.35215764776774
0.81769,ApproachEntry,Double,276.3747,177.8994,14.74255,135.7658,135.7658,0.0,276.3747,14.74255,7.74255,137.0235,0.0,0.0,1.0,6,6,1,0.65625,0.75214,0.01401,0.88055,0.43478,0.10872,0.82,0.7,0.06,0.9,0.56,0.06,2.06967,-55.77205,83.11978,-56.99407,-71.11983,57.1199,double_rcm_log_20260616_104741_713.csv,34.35245620061825,Unknown,Task3_Insertion,137.0235,14.742212402471266,41.03213613016686,41.374051838081606,19.62583251728125,92.82686256599521,135.76446258133979,1170.4251329388273,9443.468173985066,216209.08109036164,99.05460273403688,205.57108191843372
0.84424,ApproachEntry,Double,246.8729,202.0397,15.43783,113.1396,113.1396,0.0,246.8729,15.43783,8.43783,131.5229,0.0,0.0,1.0,6,6,1,0.64064,0.77678,0.00751,0.86701,0.46205,0.10603,0.82,0.7,0.06,0.9,0.56,0.06,2.30061,-55.95813,86.47977,-60.35405,-74.47982,60.47988,double_rcm_log_20260616_104741_713.csv,37.664783427495344,Unknown,Task3_Insertion,131.5229,15.437979733038313,42.92267504588464,43.315165128140116,21.358966247455903,89.91552543274256,113.14284555375127,1070.6323414973126,4419.429567871204,190500.8743788321,98.80305425319854,105.677662756795
0.87358,ApproachEntry,Double,219.7758,227.9083,16.11514,96.70547,96.70547,0.0,219.7758,16.11514,9.11515,129.5676,0.0,0.0,1.0,6,6,1,0.62338,0.79828,-0.00019,0.8526,0.48667,0.10157,0.82,0.7,0.06,0.9,0.56,0.06,2.52675,-56.34481,89.83975,-63.71404,-77.83981,63.83987,double_rcm_log_20260616_104741_713.csv,34.083162917518706,Unknown,Task3_Insertion,129.5676,16.115841608759247,44.75847636517328,45.20478905791006,23.597434717263408,87.97720272014533,96.70632761096871,1033.6343443355147,1882.7403058950395,192103.65247737514,97.85751620051678,11.533455987722357
0.90062,ApproachEntry,Double,192.3782,254.9931,16.94709,85.53824,85.53824,0.0,192.3782,16.94711,9.94711,125.6106,0.0,0.0,1.0,6,6,1,0.60521,0.81906,-0.00866,0.83916,0.51205,0.09629,0.82,0.7,0.06,0.9,0.56,0.06,2.74286,-56.73186,93.19974,-67.07403,-81.19979,67.19985,double_rcm_log_20260616_104741_713.csv,36.98224852071012,Unknown,Task3_Insertion,125.6106,16.947772431770815,47.00294178248629,47.521730432953994,26.14625056280691,84.77402077559813,85.54339366660646,1101.7166366514252,6693.982305051694,179609.41492731503,99.0565161413589,125.12435915260959
0.92912,ApproachEntry,Double,161.3791,283.7575,18.1683,80.46632,80.46632,0.0,161.3791,18.1683,11.1683,114.7782,0.0,0.0,1.0,6,6,1,0.58658,0.84161,-0.01734,0.82816,0.54192,0.09141,0.82,0.7,0.06,0.9,0.56,0.06,2.92546,-56.89133,96.55972,-70.43401,-84.55978,70.55984,double_rcm_log_20260616_104741_713.csv,35.08771929824565,Unknown,Task3_Insertion,114.7782,18.167702536982432,50.27613812995359,50.91469268327185,28.88476196082769,77.95297068400629,80.46402985185372,1291.7341406166818,11366.767876022504,119568.11628965072,100.07492339351398,249.57411581149145
0.95561,ApproachEntry,Double,123.8675,315.0511,20.03668,86.71869,86.71869,0.0,123.8675,20.03668,13.03668,96.58101,0.0,0.0,1.0,6,6,1,0.56747,0.86772,-0.02578,0.82024,0.57934,0.08801,0.82,0.7,0.06,0.9,0.56,0.06,3.04327,-56.62825,99.91971,-73.794,-87.91976,73.91982,double_rcm_log_20260616_104741_713.csv,37.75009437523592,Unknown,Task3_Insertion,96.58101,20.037067286321548,55.24710532180862,56.102583833502976,32.14401315825789,65.90423449684694,86.7193940246356,1585.5670906011114,12265.558083318425,277733.87967285624,101.63364718785229,681.302886219581
0.9817,ApproachEntry,Double,79.27026,348.1881,22.32037,106.9006,106.9006,0.0,79.27026,22.32037,15.32037,71.52567,0.0,0.0,1.0,6,6,1,0.54801,0.89627,-0.03344,0.81722,0.62393,0.08211,0.82,0.7,0.06,0.9,0.56,0.06,2.9721,-55.91626,103.2797,-76.35077,-91.27975,77.27981,double_rcm_log_20260616_104741_713.csv,38.32886163280942,Unknown,Task3_Insertion,71.52567,22.320787121356,61.23958830150024,62.42000121306888,35.33079038671526,45.839682859018424,106.90381377668434,1803.1450133223084,7193.708045940741,688244.0122635479,95.87380727948474,1144.8231364357805
1.00682,ApproachEntry,Double,31.98515,380.2501,24.52894,137.255,137.255,0.0,31.98515,24.52894,17.52894,0.0,0.0,0.0,1.0,6,6,1,0.52593,0.92186,-0.03431,0.81834,0.66982,0.07046,0.82,0.7,0.06,0.9,0.56,0.06,2.04611,-55.08004,106.6397,-76.23562,-94.63973,80.63979,double_rcm_log_20260616_104741_713.csv,39.80891719745218,Unknown,Task3_Insertion,0.0,24.52819201196024,66.93946405888512,68.50277432682218,37.485035174634056,19.46421948088338,137.25232092755297,1467.8957665660937,23608.741920306187,534392.7670231189,78.67854605663872,1254.039217433896
1.03813,ApproachEntry,Double,2.26259,398.648,25.97194,159.5206,159.5206,0.0,2.26259,25.97194,18.97194,0.0,0.0,0.0,1.0,6,6,1,0.51012,0.93511,-0.02729,0.81991,0.69796,0.06096,0.82,0.7,0.06,0.9,0.56,0.06,0.66706,-54.49169,108.3496,-75.10106,-96.62077,83.82462,double_rcm_log_20260616_104741_713.csv,31.938677738741667,Unknown,Task3_Insertion,0.0,25.971446999000573,70.61299164508044,72.46623695487948,40.07627001358815,1.4526797518855452,159.52520584534594,437.6251965799689,25307.795944410587,417475.5800179463,48.319405156137115,1055.2397091917546
1.06574,InsertToTarget,Double,19.35782,19.21147,25.57318,161.5021,161.5021,0.0,19.35782,25.57318,18.57318,0.0,0.0,0.99519,1.0,6,6,1,0.50566,0.9349,-0.00665,0.81516,0.69619,0.07835,0.82,0.7,0.06,0.9,0.56,0.06,-0.93878,-53.37688,106.6719,-75.10492,-98.24554,85.50259,double_rcm_log_20260616_104741_713.csv,36.21876131836303,Unknown,Task3_Insertion,0.0,25.572508018575974,69.60195112774294,71.37179473790577,87.31514285451172,19.33499692665726,161.50004396284226,218.78504014772497,10237.350906696975,503092.6438568043,35.21830513246409,632.4202757321451
1.09161,InsertToTarget,Double,14.56895,14.36179,25.42309,159.8951,159.8951,0.0,14.56895,25.42309,18.42309,0.0,0.0,0.99514,1.0,6,6,1,0.50474,0.93363,-0.00503,0.81657,0.69573,0.0735,0.82,0.7,0.06,0.9,0.56,0.06,-1.19096,-53.3035,106.4512,-75.0635,-99.06276,86.65885,double_rcm_log_20260616_104741_713.csv,38.65481252415917,Unknown,Task3_Insertion,0.0,25.423218587405692,69.22273311744324,70.96201358944617,82.08709726655326,14.430010448314336,159.89198791684333,168.43319849054748,5496.068209519276,261812.5244144385,18.18118235505365,631.9216284346662
1.11595,InsertToTarget,Double,11.48289,11.19866,25.34259,158.8508,158.8508,0.0,11.48289,25.34259,18.34259,0.0,0.0,0.99516,1.0,6,6,1,0.50403,0.9326,-0.0039,0.81741,0.69531,0.07016,0.82,0.7,0.06,0.9,0.56,0.06,-1.35521,-53.39669,106.3825,-75.13093,-99.0701,87.55117,double_rcm_log_20260616_104741_713.csv,41.084634346754264,Unknown,Task3_Insertion,0.0,25.342144057200443,69.01659432235482,70.73942345466742,75.95717820564525,11.142804577221733,158.84939345178498,92.08431142549856,3881.6237954337385,215549.44637416676,16.49217256450391,572.14703342254
1.1418,InsertToTarget,Double,11.17396,10.84253,25.2401,158.0925,158.0925,0.0,11.17396,25.2401,18.2401,0.0,0.0,0.9952,1.0,6,6,1,0.50343,0.93178,-0.00245,0.8173,0.69441,0.06929,0.82,0.7,0.06,0.9,0.56,0.06,-1.47827,-53.59333,106.3262,-75.58501,-98.33665,88.44888,double_rcm_log_20260616_104741_713.csv,38.68471953578347,Unknown,Task3_Insertion,0.0,25.240024300735875,68.7567496719984,70.4590032713583,71.66986901576668,10.606350855102704,158.08745111488128,59.055553247745536,4846.382546669211,18963.310582489205,29.110025102661183,801.5966879774145
1.16641,InsertToTarget,Double,13.68291,13.36383,25.04486,157.4793,157.4793,0.0,13.68291,25.04486,18.04486,0.0,0.0,0.99527,1.0,6,6,1,0.50311,0.93135,-0.00052,0.81616,0.69285,0.07101,0.82,0.7,0.06,0.9,0.56,0.06,-1.55775,-53.87138,106.2035,-76.71561,-96.7374,89.62388,double_rcm_log_20260616_104741_713.csv,40.63388866314503,Unknown,Task3_Insertion,0.0,25.043958773385448,68.25724761409984,69.92045195564637,71.6648316258101,12.983620983614449,157.47853250522743,169.33048745034293,4761.979658442589,77107.0393898316,52.01245862043586,1024.3850762397901
1.19102,InsertToTarget,Double,19.43424,19.16134,24.65392,157.4139,157.4139,0.0,19.43424,24.65392,17.65392,0.0,0.0,0.99542,1.0,6,6,1,0.50355,0.93217,0.00252,0.81396,0.69084,0.07604,0.82,0.7,0.06,0.9,0.56,0.06,-1.61526,-54.1181,105.8496,-78.88048,-93.94931,91.39728,double_rcm_log_20260616_104741_713.csv,40.63388866314503,Unknown,Task3_Insertion,0.0,24.653118483373753,67.25915293596418,68.84628563298162,75.22387249152465,18.791025026284753,157.41432209300393,269.7729413293399,2673.2695812096504,147229.12122123677,78.3702728881578,965.8889670041551
